feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target,category_A,category_B
-4.252401885772625,-2.0759841008835824,-1.0755193052652114,-1.1475793793940825,-0.4827727212644851,-0.9016801992529617,-3.8390090164961883,0.7269708226302357,2.813341207777293,1.1218196402730196,1,Type1,Group_X
1.5364040134889343,-0.37115861415175655,0.44855869015857064,0.5878537753449897,1.6654788714236777,1.1219495847088878,-0.8182527989250755,-2.31226737014056,1.2393094647448009,1.9805841184097888,0,Type2,Group_Y
3.2722739182269,-0.05441470818513838,0.4445024127533671,2.396355289897023,1.7494291878488468,1.9280451442725424,0.11149895467792037,-2.6285637184567276,2.33873883884785,0.27425293855545196,0,Type1,Group_Y
-2.2209822461861797,-1.201332415894294,-0.31540193116141024,-0.7147628330392152,-1.4070488704449966,-1.9708781284691517,-0.9332842972957959,3.794420627756685,2.5027388607835372,-0.8829677872597009,1,Type3,Group_Y
0.04221398571509218,0.8044022895269664,-0.9310240699323898,-3.2121445480048343,0.3738116178233579,0.7174128227525152,-1.7482582206517847,-0.22262116506568344,1.5336145020333642,0.7978311945292873,1,Type1,Group_Y
2.846334693527642,5.4848036326394665,-1.7955787525759233,-2.6923968559533598,-1.5421705745363912,-0.9477721938251416,0.7652678272053504,2.0293264802189723,0.6660862495969228,-1.04852468956819,1,Type2,Group_Y
-2.5615940302360927,-2.7756283787195004,0.44775279369961474,2.049418636846662,-0.6336631207691725,1.8817953595031711,-1.5877629095275458,-2.0669846963195626,0.5204236342772455,0.5632765545764779,0,Type2,Group_Y
3.768307309214701,0.6189138563953105,4.395997874306219,-1.0853476865457248,2.1488399982050117,-1.8034807796842838,-1.0870851677174556,-1.9091017806268191,-0.03655359522618418,-0.670002678768328,0,Type1,Group_Y
1.184167027726766,2.688216893909873,-0.0768846232291941,-2.013348376102288,-1.550818884358017,-0.18410333637488174,-0.6502292563839747,0.7887615043728606,0.9606106821495064,-0.9009619756883769,1,Type2,Group_X
4.552823714850849,0.3791279891960706,2.643101623881932,-0.5332180435162048,2.373926472725703,-0.18691572932022882,-0.18125535283822525,-1.1760643853073531,2.0731892574601756,2.6047122909793567,0,Type3,Group_X
-0.873578684270766,-1.644311914198699,0.22987489521308546,1.553544896254318,0.22522376143398726,1.5371619066520072,-1.3641837230263665,-2.062416406709335,1.1485328248361617,0.6915333826492797,0,Type2,Group_X
-4.645109260498813,0.14569246132377,-1.8025792959025981,0.18394120089127552,-4.140378676092963,-4.038270032575383,-1.1943330197771702,6.382392287558282,2.6164907325042157,1.14102027623928,1,Type1,Group_X
1.03929588003142,-1.5549969559478782,-1.7902085735353803,2.126202172400355,1.9335496989216292,3.532971666921521,0.20207882337390304,-2.5508123755266805,2.2859959228176914,0.6471290901423451,0,Type1,Group_Y
1.1518289976586737,-0.4927734899607322,2.42602408289898,1.2416668691738297,0.6112309618251652,-0.8350615358054831,-1.3769387603842365,-1.4324503362185856,1.1260044012084673,-1.3541176815576206,0,Type1,Group_X
-0.5892996617025222,-0.09291180940211019,-0.5003131393112936,-0.5329078817657968,0.29054590416393045,0.46172240727237557,-0.2238359025741692,-0.6624834029595585,-0.702332838103306,-0.10613900982466534,1,Type1,Group_Y
-0.5151957326742875,1.333904973638409,,-1.4986495007805671,0.1604732273551157,-0.17433747840978786,-1.8076634289216598,-0.38205805166725515,1.3304484847908034,0.7719292243586737,1,Type1,Group_X
1.1448021069895693,1.435987752181176,-1.4015390283993512,-2.2663856360113024,-0.033256964336861095,-0.6046281360073813,1.24920936010398,2.824530661096957,0.8721186524796346,2.249410221900274,1,Type3,Group_Y
3.8397575094087846,3.5326143919215505,2.049838270060629,-0.38965874440579906,-1.1342618288767745,-0.3809704599735414,0.7439739398514844,-0.5301851937877184,-0.5512019696070554,-0.07986693128452568,1,Type2,Group_Y
1.4615448418365184,-0.21269456635720763,1.2730603583769913,1.2236290005150252,1.4856465870289042,0.7325743980053281,-0.9709045654133236,-3.1100547834303764,0.2206380397821781,-1.3426464969104195,0,Type3,Group_X
2.942656290446781,1.1253712759754206,3.8941478842320856,-0.5720606656486382,1.5888572570523747,-2.0539393446335263,-1.7190493922228915,-2.3251237517567023,-0.2043990274724543,-1.4955362576793882,0,Type1,Group_X
2.011919303666451,-1.111465503313017,1.8068125176721228,3.849567424307578,0.7682404759057044,1.366787328693015,0.005246890161724416,-2.718722568713319,1.317454405654924,0.7497874119067345,0,Type1,Group_X
2.6644221053587507,0.5268196130401852,-1.1182518711203904,2.3885851528235023,1.9655547883865583,2.476364027943274,-0.21098398655015727,-3.4259213296919424,2.117489307525312,0.24832364485818859,0,Type3,Group_X
4.3051677859359065,1.1870859336096604,2.9218237471557718,1.0901788728314288,2.428332878692602,-0.32832437886232135,-0.44390229436922823,-3.5661088737973294,-0.07006247902591323,-0.7331797583573882,0,Type3,Group_Y
1.9253517640778475,1.5459623931857054,0.9294944287353426,0.849013341408152,0.03695607109746235,-0.33910745717747826,0.8794524538848334,-0.8867408374221235,-1.1787437732556292,-0.6394038488359698,1,Type2,Group_Y
-4.446098471847844,-4.385642055578362,1.4604965331109678,4.5036181176997045,-2.2931868413784406,2.160295491773378,-1.4667654369270895,-2.199715985477258,-0.2843646667764159,1.2230779786465324,0,Type1,Group_X
-3.137697930477412,-2.5861784703881385,0.6945774569499115,0.9293195032413315,-0.08637272816742092,1.8537981542917104,-1.9742339291797846,-3.377504940864487,-1.5652543246115527,-0.7421368425347615,0,Type3,Group_Y
-1.2446345364918923,-2.306468562074288,-0.10125648294125766,2.7829584230942324,0.10734415858169144,2.3452924781348314,-0.8975106930797044,-2.4706625536898494,0.9940018665723089,1.1599176518605934,0,Type3,Group_X
4.66737352437033,0.5798210889589499,2.249906363214148,0.8770786956116757,2.535952479525018,-0.11890310623664524,0.10672847315709055,-1.847827484274153,1.8105367526684228,-1.005658500740873,0,Type3,Group_X
-2.4271597903942896,0.8923679216249842,-1.2385413362751647,-1.258926340775676,-3.6753277553234307,-2.7550849994506312,-0.14387185063093288,6.037449908456823,2.2909745585716355,1.2464113010457534,1,Type1,Group_X
0.0010893989522957929,-0.5008593361763277,3.083022304347001,-1.8349895820762372,0.39941640724530425,-1.327360222270333,-2.4826036108074074,-1.1777816021725724,-0.012487756831800256,2.379043591397103,0,Type1,Group_Y
-5.429225510507103,-2.4963794851380916,-2.293919433777533,-1.1814916260034762,-0.8448690404646315,-1.954313755213882,-3.8860307443149558,2.9524746389137992,4.203881252246127,1.6051832513331505,1,Type1,Group_X
5.269350055577792,5.160405689175133,-0.6708860618253436,-2.967333991901275,1.67829175099034,1.727072111945708,0.39464455760996686,-3.335072513114574,-1.0449021565645307,0.5282288145376305,1,Type1,Group_X
-0.7803625938881941,-2.2794326948873893,-0.9721564963739506,4.459510991324059,-0.06710855812454097,3.271189685928232,-0.3218086481915041,-2.6523116382342478,1.9919428947798599,-1.6641161479772295,0,Type1,Group_X
2.78938453192637,-0.5295645719212958,2.8577761342333483,-0.25293175569099025,2.068469540282056,-0.5629327209763246,-0.6049935058672293,-1.413890057453951,0.8917775849611477,0.4947774446137474,0,Type1,Group_X
-1.9285876362859393,-0.4932061604225759,0.5851528288466215,0.7189944510261637,-0.5040401156027265,-0.7718355446198834,-3.0523646819293484,-1.5088198491028224,1.127612628208577,-0.20588180204387074,1,Type1,Group_Y
3.3322238977235874,1.1612866694095971,1.074965959846013,2.7454351671973827,1.5323013797666043,0.6885978551182158,-0.6010763774613159,-3.5003499166188563,1.3571258468801364,-0.12325071303617718,0,Type2,Group_Y
1.9608540507997723,1.0898332493885954,0.4540200756755659,-0.9685326364369162,0.9866935214781671,-0.24759267853670897,-0.8701706745655511,-0.650083240688748,1.4924196738086084,-0.20984173826886862,1,Type2,Group_X
-0.13708687700665717,-0.3214307672337604,0.9107848865821266,-1.7330993559699286,0.36146714756263854,0.6748743767416412,-2.7948675599393558,-1.6913765184689706,1.752217892688925,-0.2352431963902933,1,Type3,Group_X
0.44580678733235696,-1.2376386140174287,1.3410550566256796,2.0546548705669525,0.18393048403083845,1.7966153371822036,-0.8497156921501359,-2.7215299003550135,0.6903622131262694,-0.1995395214302358,0,Type3,Group_X
-3.106318175003558,-0.769244979889782,-1.6280329017704838,-0.051524916889384764,-0.6765385497717589,-0.4477907915419803,0.1303066751570845,0.9202368613816849,-1.6386013964592374,0.7371192941892554,1,Type1,Group_X
-0.4585773756543357,-1.609203329745835,1.6108602830055267,1.8342382207566246,-0.2975469147348484,0.9126934212030422,-1.3223749333747516,-1.8183109237883759,0.942100098081791,0.8106288106660021,0,Type2,Group_Y
3.5775980751655174,0.561425150598932,2.6360902192642666,-3.160888534276543,2.337938485368066,-0.37686400608361814,-1.1386467443283257,-1.0824189884037185,1.2935922423047228,-0.8281954756893285,0,Type3,Group_Y
-4.722159913815345,-3.549422701175955,-0.7739552579744327,1.490585339322465,-0.23259958725276775,2.2310532130873604,-2.0185544869302943,-2.766563368309871,-0.9733003367856181,-1.017439756288668,0,Type3,Group_X
0.19364513886561907,-0.889296648659284,1.5981755533713367,0.5510013538657941,0.941595455535966,0.14968863804052446,-1.4762670952456758,-2.265328043008869,0.12899272934556927,-0.4607486215692582,0,Type3,Group_X
3.91169233160381,0.7261336178386522,2.305774025015296,0.6287302908812662,1.6891247162819147,0.037445443637162734,-0.5260265057716672,-1.9724741288742544,1.7684832973096838,0.9880711128581385,0,Type3,Group_X
-1.8755133404131399,-1.8575837172583523,,0.5812033790844455,-0.6037135995808007,1.000411637168725,-2.1232236819916723,-1.9369116235217243,0.30827267907413713,0.368063731933321,0,Type2,Group_Y
-1.9199212662418554,1.1860225627669065,-2.500958662165849,-1.6576897461578972,0.06463578350563992,-1.640191310374477,-3.875769458294683,0.5588639897499059,3.7905448373489485,2.2365529490447043,1,Type3,Group_Y
-1.1902015805189912,-1.8978947201345324,-0.18823278052833237,0.9437283107599435,0.5496481183339799,1.9123936192120927,-1.2914397800646706,-2.1508500589831168,0.8157122591237802,-0.01886489580388436,0,Type1,Group_X
-2.919808474217823,-2.248738335334461,0.22513080950450526,-0.7604943134365667,-1.0467587918655061,-1.0725664997919366,-1.6688171189552228,2.2961155625137577,1.9846942052537946,-2.137430762536451,1,Type1,Group_Y
-7.046475094994724,-5.940754169326743,,3.2241093304248576,-2.7177389414562905,3.877561728926084,-1.877385308022409,-0.8096373109450724,1.3245141223168622,-1.708976211179809,0,Type3,Group_Y
-6.36444463802057,-1.069867785329024,-3.5074637062457894,-0.9932015152520577,-2.332732482850751,-2.5177149428420407,-2.4032398302729012,4.172124704115331,1.928350885623587,-1.221644279777796,1,Type2,Group_Y
-1.4393297134602223,0.625623428629422,-1.7916949312132495,-3.0311948234608104,-1.2984715883407727,-1.1027025325511566,-1.5998927319715648,3.522085972832266,3.345876468019571,0.8433452334046285,1,Type3,Group_Y
-0.035287436667632364,-0.2849598857693999,0.8978418798836225,2.785407630030191,0.6263219466847924,1.2356317819035822,-1.2761467803514057,-4.456718419878664,-1.096540721387707,-3.051971727341344,0,Type2,Group_Y
1.2449821234379337,-0.5814339219377589,,-2.1805822748086188,1.8704685660740155,0.7906307414370846,-0.22450398928344095,0.02327835533213708,1.434372903384399,0.579480736597322,1,Type1,Group_Y
-4.4107554697067615,-2.311162924893042,1.340652490022955,3.299082933610981,-1.7025937859711457,-3.3955736354060435,-4.501360308978006,0.4512541300047108,3.214922554333371,0.852143076402508,1,Type3,Group_Y
2.098322815327558,-0.8830845844378257,0.7494107737505391,-0.35315934476813915,1.7812224009055386,1.5136336896845621,-0.5233346651512312,-1.4060497270254337,2.1468649838421245,-0.8596791369905953,0,Type2,Group_X
-4.546288816433294,-3.412614854120107,-0.8555368160156136,0.8049919354667562,-0.7647945925673576,2.6006939113347247,-2.258176468997254,-2.122491379341255,0.10908200368248211,-0.6647375357410691,0,Type1,Group_Y
-0.4369522519552562,-1.1763093797346944,0.14612879975003978,3.2310219619732585,0.5255441066801312,2.2578550619864934,-0.9174845228147316,-4.069595740752182,-0.24265783995195367,-0.9994441417782044,0,Type3,Group_Y
2.4912822324250454,0.1297237210550688,2.5449125738799467,1.773117140813802,1.1717392748560371,0.020058510598284895,-0.771608827259167,-2.805811063852007,0.4674511113882692,0.549991974843654,0,Type3,Group_X
2.1083449690504388,-1.1272522469061654,1.3131278767703387,-1.0332718885465213,1.5954934173061814,0.3958649203832979,-0.6590920860111421,0.15454187439381303,2.9906035807167193,0.18464907287413773,0,Type3,Group_X
0.2533548833874274,-1.3744082039379806,,1.343593750667954,1.0831488138739642,1.295061848905052,-0.8985645522013832,-1.25233994256383,2.4013761820111474,1.0498112394867007,0,Type1,Group_X
0.6139408000320626,1.4366955520028961,-1.3177627051438006,0.376611322433122,1.301406391639302,-1.0336738356097752,-0.6224315433905868,-0.8541367809470564,0.38631763416990217,0.5296429005018756,1,Type2,Group_X
2.5585125450184267,1.7142772120220453,1.8051080527758414,3.236915156980602,1.5344550745167864,-0.3358138125701995,-1.1682250408258075,-5.003735132885148,-0.9760504734845252,0.5762598019713655,0,Type3,Group_X
-0.2785379625126272,2.9769073103461743,-1.1530511072321221,-1.0344275116417565,-3.0285015177222583,-2.4370845105960077,0.3408960465050703,4.191683050523443,1.157073775154346,-1.3340813008248733,1,Type1,Group_Y
-1.3634613143534915,-1.2910802616977577,1.60611532675328,1.8434249030529672,0.12216059111000088,0.29803044399196976,-1.870480095505417,-3.165769221226769,-0.9766365986950161,0.4538813700365134,0,Type1,Group_Y
-2.908504516048495,-2.3843694772536663,-2.4778635612633946,2.470073773935015,-0.08272874903105043,3.505340087656608,-1.3267185709684175,-2.6824992169316917,1.272295867916922,-0.4735355559556608,0,Type2,Group_Y
-1.3194712669462207,-1.9931018479189553,0.3103212787360913,0.13102908854913342,1.1349073295405374,1.5220502645354084,-1.3772409171290256,-2.6031841050538196,-0.4118819490582435,1.8666250786267489,0,Type2,Group_X
-1.8446889150334345,-3.4557641872501357,0.9416863623722249,4.094511199075779,-0.8972800810856758,2.063584830569543,-0.7018580115331239,-1.5791303551210427,1.4699646483513218,-1.0047175552014325,0,Type1,Group_Y
-2.8210362642743867,1.883485159144358,-2.096508242373017,0.22138468439889225,-3.225839194443377,-2.1981433972604405,0.8694891688186692,3.492095324761997,-1.4610765722407972,1.1093634140025137,1,Type2,Group_X
-0.033429333704705334,1.4105537974982512,-0.36480889172421227,-2.8841071852494684,-1.5162414716406551,-0.834835529004008,-1.3104431592376575,2.4742529255342527,2.460740433209938,-2.016937921638948,1,Type2,Group_X
1.08167699192175,-0.3053917032264142,0.6096812961073841,2.5635074423018906,1.3392222535352545,0.8543001665837535,-0.8444439442292306,-3.2893958336111573,0.4585256237506048,0.67635426474882,0,Type2,Group_X
-3.5495836972821895,-0.12199737286217438,-2.0397332544519045,-0.47238613228164017,-2.190366251031705,-2.4175389945131873,-0.4777590858851539,4.2478066066808475,1.102725800080409,0.24760437627936213,1,Type2,Group_Y
-0.9107114404797688,-2.518644970080478,0.18057998998418945,2.4199806424862405,-0.01660844612339707,2.3154298015251866,-0.7436464164382945,-1.716136767841658,1.6682578286413103,1.1006459371357025,0,Type1,Group_X
1.4370442424314689,-1.4862853639016695,1.5544732911830108,-1.5110413060509935,1.2559161112547543,0.4417394085633314,-0.9671095457405379,0.25665056576627815,2.7308494857843133,-0.6099729420946522,0,Type1,Group_Y
1.2513271494442948,1.7848866687357883,-1.062749540909579,-1.3209125946644427,-0.03916941177146327,-1.370767502119464,0.19048192625860638,2.2550202430343815,1.812723152096912,0.8628798294650041,1,Type2,Group_X
1.6102330093165391,-1.1016778982147477,1.0398426085378654,2.8258267249949087,1.089844294744907,1.2271308815791455,-0.23301405266199082,-2.1899705229340642,1.639682913441825,1.4505504653557402,0,Type3,Group_Y
0.2015584004915426,1.9447400505102106,-0.31011632253962784,-0.5641747746083968,-1.013020590329731,-0.4200341851007666,-0.49483872636835213,-0.11602919674301758,-0.28101122248062027,0.008772511589786338,1,Type1,Group_X
1.6199850336018595,3.3086758797092424,-1.339006236590515,-2.9342173728822107,-0.025702131938087902,0.13105389615441765,-1.8662570799369727,-0.5185447494094416,2.0121310632599982,-0.09488575619307506,1,Type1,Group_X
-5.006380521087068,-4.713205685419851,-0.36676615359018117,4.366381782381111,-1.8094316873015206,2.613532014331671,-1.4265236100056908,-1.5667716927713082,0.8725253826653128,0.3162428578615862,0,Type3,Group_Y
2.155798280444918,0.9486356397283235,0.7822560691995912,0.09435285704835239,1.9014839703617765,0.24435808067236764,-1.367666288391037,-2.989019975941362,0.6685296911415279,-0.7621418074365768,0,Type3,Group_Y
0.09129148704576757,5.929201559055522,-4.847012064006046,-4.648718449651145,-1.9021038131784975,-1.1721024837875311,-1.1457640779544644,2.892962716038991,1.9306141207901706,0.44452249956702866,1,Type2,Group_Y
-0.7332454727092221,1.605044095329504,-1.421757731965031,-2.7081135577707593,-0.8152794562821171,-0.21349326956774006,-2.1100523489068794,0.6633722662478192,1.8873671794804512,0.5790853730734477,1,Type1,Group_X
0.4464491281316397,0.12495187198837832,0.3513124074211622,-1.4925716207785826,0.6748156067833966,-0.09763069130621671,-2.6745029110251517,-0.7668868835035982,2.936581635197966,0.131535112986163,1,Type2,Group_X
-0.5334984540955555,-2.0317379143972887,-1.1619948830555487,0.1961901196057615,1.110705392082026,2.93015460160939,-0.853211526265233,-1.7125692895372864,1.9267672510777145,0.09356984702573579,0,Type1,Group_X
-1.0175999064315253,2.378662147599126,-0.7648309012287219,2.290846007703001,-1.9908183018651644,-1.8717302524712767,0.5206120296654193,0.24937947481726824,-2.1455143565107933,1.8262614170390927,1,Type2,Group_X
-0.37097656901380827,1.6905673057217228,-0.2172860300188284,-0.7858154655307216,-1.5301181389333243,-0.26599154133576863,-0.7438804665686871,0.09549740849929018,-0.22185737595410715,-0.6671026247706618,1,Type1,Group_Y
-4.2782602301662775,-4.283569798851932,-1.0294026720996299,2.553989604923552,-1.3266034028407945,3.716907834633182,-1.3384474443318162,-1.666077600016505,1.2167780684522729,1.88053471793804,0,Type1,Group_Y
1.707155646035146,-1.8912585503579984,3.120103654508758,-0.6183475392730597,0.7972247700916133,-0.15247133444817407,-0.6945700759716252,0.38821499886293437,2.289922970134956,1.3570194228182977,0,Type3,Group_Y
0.7639141041028087,1.4002894586305867,,-0.8344682300857819,1.7390287832494078,-0.45640472020937495,-1.8834099197830068,-1.572403135339031,1.5283883394286701,1.0997342660445182,1,Type2,Group_X
-1.672031104329175,1.0658601972955526,-0.9845185985900632,-0.4243238618713886,-1.6126648243862594,-1.677513416317463,-1.0870216951587937,1.7766603055725796,0.8215842175905246,2.3647334846035992,1,Type1,Group_X
-0.7235148290535502,-1.5486903325624253,0.3620521700220525,-1.5804417792937415,1.460661275464461,1.730033608609761,-1.9033053189715599,-2.5749696339379216,0.1705919841339092,-1.0996985874056617,1,Type2,Group_Y
0.4289618088200138,0.8278969896459897,0.18950385060017116,0.5371340075875188,-1.0273073635992502,-2.1063271408585997,0.47112291625424807,2.6885693578763674,1.293305479316611,-0.6205445498443833,1,Type2,Group_X
1.0398547201106483,2.922057055340546,,-0.6105093103898633,1.566919537770989,1.1005230897327603,-1.8862974201728924,-5.123188561647004,-1.7719787840446228,-1.247575450521708,1,Type2,Group_X
-4.474555931610854,-2.0988542111455786,-1.4572151168599587,-0.6024954822088794,-0.7240601680087818,-1.6312454575734285,-3.4482888294751364,1.867315941881955,3.2382069205319253,0.40017287897280895,1,Type2,Group_Y
0.815945923690324,2.4325585917217394,-0.1661061614475403,-1.298705572867742,-2.1860018623506856,-0.8182503788404756,0.8453421804131998,2.398780853275202,0.06978604248322606,0.8518994381843165,1,Type1,Group_Y
2.4345141431290873,2.5220958451251887,0.9433056087947023,-0.47737226633529073,0.40389195057708815,0.8340253505880628,-0.822258028746625,-3.2301090131947494,-0.8730335135438088,0.06776293484896866,1,Type1,Group_Y
-1.8167718641318258,1.3803750198505143,-2.1196812013802786,-1.8928160974831787,-1.733840170258013,-1.0793449127092507,-0.38788919589012183,2.746709342255292,0.5902511995684643,-1.820997452715225,1,Type1,Group_Y
-0.7343271644470113,1.6310429204904597,-0.6385891516448008,-0.863101599055662,-1.316166149322689,0.1807891721872703,-0.6976432651039408,-0.5014932031847441,-0.8955953493324667,-0.5830020294564505,1,Type2,Group_X
-4.514071677227442,-3.540769731567911,-1.0562031198652555,1.2777348744542212,-0.5362180930113487,2.087802079483236,-2.07724421170683,-1.6361073712261454,0.4789492202806206,-0.17151911142897394,0,Type3,Group_X
-0.11811974969888746,1.2349071424765883,-0.7046260360346149,-0.8861148438195336,-1.5858466400831608,-1.2903088791812753,0.3938773627465617,2.994982644621229,1.1521191859249504,2.5285677179649286,1,Type1,Group_X
1.1913660134408317,1.7111631879937297,,-1.1616280276820399,-1.2168937412962626,0.1415894811431373,-1.0664296081695,-0.6544440326949313,0.4278085179205269,-0.12140240006805957,1,Type1,Group_X
-2.843336238822392,-0.2620107464883903,-3.4007359055135944,-3.086481861131105,-0.5568288625689841,-1.9687842472623447,-1.3268379457629498,4.967819942281785,3.637167031820201,0.46309913792396523,1,Type2,Group_Y
0.5866178770873797,-0.8459158165276415,0.2765976975684693,1.018911607256848,1.1043300534948155,2.1206390868776497,-0.9563589685228736,-3.107300358719564,0.606460077332395,0.12167343669457237,0,Type2,Group_Y
1.8463357848363973,2.512230840211542,-0.9678584533044747,-1.793699496445619,-0.2359216975847469,0.029624860334376057,1.2942612570259722,1.0144782233812897,-0.4957995951113776,0.17301556284763792,1,Type1,Group_Y
-3.127757068680987,1.211662447315385,-2.499756071575825,-0.08109086275034216,-2.531922532603482,-2.218985724182212,0.2563804467166557,3.5858589732965918,-0.391016125726779,-1.3107400602482506,1,Type3,Group_X
-1.6294701764530701,-1.6676291736002007,0.8584921736536507,0.08973725365416307,0.7586856137317686,0.7590241131029258,-1.8218692589432381,-2.650379771012896,-0.8657423031520284,0.27483280729992227,0,Type2,Group_Y
-4.78708214908052,-2.4797188058806956,0.1623325000045861,1.132886061754888,-1.6315467126722325,-1.3714488299467693,-3.1243668852250597,0.5482898980425481,1.3615232413026421,1.2599852344622187,1,Type2,Group_X
0.1032378642138516,-2.025647016170252,-1.8149717029558885,2.2425753270556266,1.7539569819898677,3.4190062729396806,-0.005776849526679784,-2.6058482619358454,1.7925699052669422,-2.208888842800432,0,Type3,Group_X
-1.2698775082772635,-2.9349918409952322,1.0010070759476273,1.4861202101122464,-0.4420165253421464,1.546678527024655,-1.0995762723210452,-0.5654687038867299,2.0561451255717147,0.18457262749829312,0,Type2,Group_Y
0.9387124297321234,0.6104906353790407,-1.443847165078056,1.6025990409808577,1.1679886379810616,2.735126967333388,-1.1687882127418376,-4.068614762350511,1.0423008289070508,1.0200485932766181,0,Type3,Group_X
-2.873390410963696,-1.2167362681803962,,-0.47910556274145033,-1.3631516535443902,-1.939944428020456,0.026562550424765075,4.122587117983287,1.214288710948538,-0.011482569620106011,1,Type1,Group_X
-1.0317550081560665,0.6812194976063105,-2.1821491222718676,-2.2495711011813055,-0.42074307924843957,-0.3173176030334275,-0.22542407430833633,2.1919108111703496,1.1046676025874462,1.3843056340544397,1,Type3,Group_X
-7.800316817195181,-1.6373599304066477,-3.513153938249689,0.9831024783340951,-4.203671557117175,-4.254871496955314,-0.853175057338168,7.251355346892504,1.5144163520427019,-0.5396521768306781,1,Type1,Group_X
0.05154638662716728,1.9234423966126375,-1.147682919580193,-1.588074093679669,-1.3128268884758474,-1.1486819626447893,-0.2313402716446722,2.375438139857608,1.3242787667376028,-1.4725699871889775,1,Type2,Group_Y
-1.2533275517777671,-0.12931236186255002,-1.208928154680594,-2.494052962867796,0.8625614221869258,0.8025055478219709,-2.6776069647067033,-1.3529681743527369,1.3669569420166756,-0.961390175894306,1,Type2,Group_Y
2.6443227980906587,3.1081273507760145,-0.663963042775662,-4.737089250524651,-0.5870203156023974,0.892732950946328,0.3784149159036707,1.4650630452813687,0.9302762135215289,-0.4813348272404937,1,Type2,Group_X
-3.4025071313932154,-1.0155076654391606,-1.9016307506015795,-0.04861255528392161,-0.921731681522985,-2.4270693378257433,-1.7337642952020482,3.2702474277659825,2.72211143922775,-0.25898453093422424,1,Type2,Group_Y
-0.6943884764625408,0.7140845725124343,-0.0672557422187332,0.3266484004904322,-1.2884627603093415,-1.6407531067839531,-0.7696757871687743,1.5650099239570756,1.2061257638202998,0.4615323363006494,1,Type2,Group_X
2.2306468916160664,-0.07364269351762098,3.2913505041061213,1.065260059153245,1.2592203812999272,-1.0918944413506302,-1.075946845855716,-2.150491023192679,0.23560766432342006,-0.2675148376408798,0,Type2,Group_X
-3.7899577914658975,-1.5713579056855074,0.20763993605335762,1.022779482044072,-2.10013488979473,-1.0565500234724694,-1.1456598269717493,1.1312337718424992,-0.42009725796979636,1.064116053756205,1,Type1,Group_Y
0.02114512558293734,-1.4875245669934487,1.0903446806377233,0.44160841217527924,0.4127237226696533,1.3958926175477961,-1.1568311689840067,-1.7010047595312148,1.0868012469288368,0.3610523419360335,0,Type3,Group_X
-1.4550983422680406,0.5683054079167323,,-2.6004096310921274,-0.8320522298714399,-1.0503901004884015,-2.4991809331408117,2.1109987420242255,3.352464303180289,1.9499955804173177,1,Type3,Group_Y
